date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:15	257656/257656	---M--	200	added ('OK')	image/svg+xml	etag:%2290d90aafefb3d6bacbdcc66899439ff0-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/66cac56e-d017-4544-9d0c-f7d978f0c5c2.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/66cac56e-d017-4544-9d0c-f7d978f0c5c2.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:20	246492/246492	---M--	200	added ('OK')	image/svg+xml	etag:%22b54655b11d25bc3350b648f051192236-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/375c70e5-6822-492b-8408-7cd350440af7.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/375c70e5-6822-492b-8408-7cd350440af7.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:26	311645/311645	---M--	200	added ('OK')	image/svg+xml	etag:%22a1534adb6d8cb4a30d1b2102a46e80fb-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d59136e2-c38a-4ad4-8dec-2d258c12fd80.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d59136e2-c38a-4ad4-8dec-2d258c12fd80.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:32	259290/259290	---M--	200	added ('OK')	image/svg+xml	etag:%22e9213b145b8ed87faa24abe1eef5a22d-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9f774d17-c03a-418e-a375-34f3beecbc7a.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9f774d17-c03a-418e-a375-34f3beecbc7a.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:38	439705/439705	---M--	200	added ('OK')	image/svg+xml	etag:%227f407d63fd562a0898214fc21beeede9-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/25bb0c90-be7f-4dfc-bfff-5cd159d09832.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/25bb0c90-be7f-4dfc-bfff-5cd159d09832.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:44	164754/164754	---M--	200	added ('OK')	image/svg+xml	etag:%22f8a6d31881b05647b240095b837e0f3e-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/92c941ea-2b06-4b72-9165-17476d424d6c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/92c941ea-2b06-4b72-9165-17476d424d6c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:48	855691/855691	---M--	200	added ('OK')	image/svg+xml	etag:%22054280c89172851bce003e79c42b8e84-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/84e110e9-fd29-4036-b9ad-27968a6ba793.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/84e110e9-fd29-4036-b9ad-27968a6ba793.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:54	366178/366178	---M--	200	added ('OK')	image/svg+xml	etag:%22835fdb0b1a8da63c9c828a7a9ad13bbe-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d325b64f-214b-4fc0-80d6-4c61621cd542.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d325b64f-214b-4fc0-80d6-4c61621cd542.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:00	336239/336239	---M--	200	added ('OK')	image/svg+xml	etag:%2233e20fe050f71cc6bd2a3e9ad2dff80e-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f627e21b-c1a5-4e7a-b072-37391ee8dcef.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f627e21b-c1a5-4e7a-b072-37391ee8dcef.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:06	184944/184944	---M--	200	added ('OK')	image/svg+xml	etag:%225976bc06e2ad953a331150b236941e36-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ec680f09-6b07-442d-ab11-cea208cc138d.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ec680f09-6b07-442d-ab11-cea208cc138d.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:12	159278/159278	---M--	200	added ('OK')	image/svg+xml	etag:%225a4b5f5444d44a8852b749d4a823c5ae-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f6d0e775-b2fc-4bc8-8967-cd78486d451c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f6d0e775-b2fc-4bc8-8967-cd78486d451c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:14	112413/112413	---M--	200	added ('OK')	image/svg+xml	etag:%22b363a470f8e0d24ca73e347507ffe36b-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/01aba52b-d32b-41fc-a681-d7b4dfa43041.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/01aba52b-d32b-41fc-a681-d7b4dfa43041.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:18	79187/79187	---M--	200	added ('OK')	image/svg+xml	etag:%22ed1a29f80a78ea6c3140839c57530898-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bd1a6a52-e0c2-4a1b-b5a4-2d25ec2b5706.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bd1a6a52-e0c2-4a1b-b5a4-2d25ec2b5706.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:20	130697/130697	---M--	200	added ('OK')	image/svg+xml	etag:%22b8b605e39474c73c898a33d6e8cec0a6-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/cb11dfc6-f3c4-4a58-83ac-df735ba9c428.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/cb11dfc6-f3c4-4a58-83ac-df735ba9c428.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:26	245078/245078	---M--	200	added ('OK')	image/svg+xml	etag:%22bd9651f577f27511a45f7fcddf225367-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9e73fac6-b45b-4ac5-a601-9a0d70cd45b2.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9e73fac6-b45b-4ac5-a601-9a0d70cd45b2.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:30	116262/116262	---M--	200	added ('OK')	image/svg+xml	etag:%22d15a1034de5cc0a36e3cdeb3dde22220-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0faa6338-fe10-42e6-9346-2c6626ddcd73.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0faa6338-fe10-42e6-9346-2c6626ddcd73.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:34	135753/135753	---M--	200	added ('OK')	image/svg+xml	etag:%223d8f44f8cec3568bb6291d1eb57f0287-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/58ae9be9-5d95-44b6-8b6c-e6da6a46822c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/58ae9be9-5d95-44b6-8b6c-e6da6a46822c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:38	79571/79571	---M--	200	added ('OK')	image/svg+xml	etag:%226a2ec4626355e3549681bc2da7bf071a-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b791c850-fde1-48b3-adf0-8998d55b0866.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b791c850-fde1-48b3-adf0-8998d55b0866.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:40	80261/80261	---M--	200	added ('OK')	image/svg+xml	etag:%229f992ec7254a0e09e5fde0440be76a5b-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9c58e9ea-fdea-4b9c-b0f9-0a2157389ed0.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9c58e9ea-fdea-4b9c-b0f9-0a2157389ed0.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:42	86912/86912	---M--	200	added ('OK')	image/svg+xml	etag:%22838c295c9d68e6b811547db859697dda-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/fea2ad42-3ce1-43c4-b571-39159cc109a6.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/fea2ad42-3ce1-43c4-b571-39159cc109a6.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:44	137322/137322	---M--	200	added ('OK')	image/svg+xml	etag:%22b319e896bc02f034ac6fce5fe81b6f8a-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e0ffd68e-55a8-4537-b2d1-c51865ac15ee.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e0ffd68e-55a8-4537-b2d1-c51865ac15ee.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:48	104212/104212	---M--	200	added ('OK')	image/svg+xml	etag:%22c2f527be0ed0536ccf4346cf19ad5148-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a89d4dba-ce62-4aaa-8187-bea28a2b3a90.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a89d4dba-ce62-4aaa-8187-bea28a2b3a90.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:52	80944/80944	---M--	200	added ('OK')	image/svg+xml	etag:%22f937b32171d0884ba869130aa9ee6672-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/7bbc8148-b9e2-49ad-bd2a-b6a8ba78efa6.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/7bbc8148-b9e2-49ad-bd2a-b6a8ba78efa6.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:52	55709/55709	---M--	200	added ('OK')	image/svg+xml	etag:%225dc9e2215afae107be3dbefac8302fa5-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1979f98e-b074-4385-81b0-772f28a00668.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1979f98e-b074-4385-81b0-772f28a00668.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:54	47709/47709	---M--	200	added ('OK')	image/svg+xml	etag:%2275ba90d5db0a87fe1a2e0b8449db5d1d-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/936712ee-6903-4ab8-b6ad-99e7ca1721d0.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/936712ee-6903-4ab8-b6ad-99e7ca1721d0.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:58	76248/76248	---M--	200	added ('OK')	image/svg+xml	etag:%229837135a70b3661a6a7108c892fea366-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bf5f466c-6f51-449d-91b3-32f1f0c2b796.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bf5f466c-6f51-449d-91b3-32f1f0c2b796.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:53:58	60823/60823	---M--	200	added ('OK')	image/svg+xml	etag:%228263da7ac1eddcd309bba3238c12746b-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/00760470-0987-4c68-844d-564282fc8ff9.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/00760470-0987-4c68-844d-564282fc8ff9.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:06	1531422/1531422	---M--	200	added ('OK')	image/svg+xml	etag:%2294273ac7b356975d3151a3b29e371fd1-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e4aaa0ee-fcdd-4558-9d8e-be75c6b8c417.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e4aaa0ee-fcdd-4558-9d8e-be75c6b8c417.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:14	1819194/1819194	---M--	200	added ('OK')	image/svg+xml	etag:%22d260c5834d9c6e3abcb0e608f5fbdcc2-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/12333ad5-3ac0-4a7d-b109-6d8c8101515a.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/12333ad5-3ac0-4a7d-b109-6d8c8101515a.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:24	11371406/11371406	---M--	200	added ('OK')	image/svg+xml	etag:%22061c65ac87d811d142f3897842a45419-3%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0045c511-e366-4e81-bd42-131808ac750f.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0045c511-e366-4e81-bd42-131808ac750f.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:36	626945/626945	---M--	200	added ('OK')	image/svg+xml	etag:%221579f0da9b19ff4a2f6bafc94485a80b-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b5000ada-6fa4-4aae-8c7e-6e6abda2be56.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b5000ada-6fa4-4aae-8c7e-6e6abda2be56.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:36	11244975/11244975	---M--	200	added ('OK')	image/svg+xml	etag:%22ab3d356e0c70e9a0d9ceaf975cbb2484-3%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/6329eea0-a953-45d7-9074-6f0594e27df7.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/6329eea0-a953-45d7-9074-6f0594e27df7.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:42	399553/399553	---M--	200	added ('OK')	image/svg+xml	etag:%224758a31a526059a0611be179da31773c-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/da80aad9-b3bc-417c-963f-b9033a872ec1.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/da80aad9-b3bc-417c-963f-b9033a872ec1.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:54:48	405459/405459	---M--	200	added ('OK')	image/svg+xml	etag:%222c89096fbaba020a680cd764cb179fc0-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/57ba934e-c7af-4166-a22c-48eaf65f26bb.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/57ba934e-c7af-4166-a22c-48eaf65f26bb.svg	(from https://utkarsh858iitr.wixsite.com/demo)
